surface	file	id	source_text	source_hash	zh_cn	status	legacy_source	legacy_row	note
tbl	tbl1.pak	0x01712825	Ginyu Goku	0f628b9f122b	基纽孙悟空	accepted	legacy/translations/tbl_overrides.tsv	3105	
tbl	tbl1.pak	0x0171366B	Frieza's Field Battle Soldier	699d6a095c33	弗利萨的野外战斗士兵	accepted	legacy/translations/tbl_overrides.tsv	3108	
tbl	tbl1.pak	0x01713865	Frieza's Field Robot	61cbbd363fde	弗利萨的野外机器人	accepted	legacy/translations/tbl_overrides.tsv	3109	
tbl	tbl1.pak	0x01714169	Vegeta Blue	924ccf1d64c3	贝吉塔蓝色	accepted	legacy/translations/tbl_overrides.tsv	3116	
tbl	tbl1.pak	0x017141A1	Goku Blue	947cdf4e53d6	孙悟空蓝色	accepted	legacy/translations/tbl_overrides.tsv	3117	
tbl	tbl1.pak	0x01714211	Towa Soldier	c9b176d0bf54	托娃士兵	accepted	legacy/translations/tbl_overrides.tsv	3119	
tbl	tbl1.pak	0x017142B5	Towa Saibaman Green	233a3bcbedde	托娃栽培人绿色	accepted	legacy/translations/tbl_overrides.tsv	3120	
tbl	tbl1.pak	0x017142E1	Towa Saibaman Rock	1f423a885697	托娃栽培人岩石	accepted	legacy/translations/tbl_overrides.tsv	3121	
tbl	tbl1.pak	0x0171430B	Towa Xeno Saibaman	ff20a8d84fbb	托娃异次元栽培人	accepted	legacy/translations/tbl_overrides.tsv	3122	
tbl	tbl1.pak	0x01714335	Towa Saibaman Aqua	ee9267c88f0d	托娃栽培人阿库娅	accepted	legacy/translations/tbl_overrides.tsv	3123	
tbl	tbl1.pak	0x0171435F	Towa Saibaman Black	ac039268dcde	托娃栽培人黑色	accepted	legacy/translations/tbl_overrides.tsv	3124	
tbl	tbl1.pak	0x01714419	King Wolf	d209484893ff	王狼	accepted	legacy/translations/tbl_overrides.tsv	3125	
tbl	tbl1.pak	0x0171459D	Giant Boss Bull	e15f76189b30	巨大首领公牛	accepted	legacy/translations/tbl_overrides.tsv	3130	
tbl	tbl1.pak	0x017145C1	Strong Machine	5d50d99482d8	强力机器	accepted	legacy/translations/tbl_overrides.tsv	3131	
tbl	tbl1.pak	0x0171475B	Bardock SS3	9c16b8bf5f71	巴达克超级赛亚人3	accepted	legacy/translations/tbl_overrides.tsv	3133	
tbl	tbl1.pak	0x0177B2A9	Super Devil Cannon - Vegeta	6989339211f4	超级魔鬼炮-贝吉塔	accepted	legacy/translations/tbl_overrides.tsv	3135	
tbl	tbl1.pak	0x0177BB6B	Energy Cannon-Piccolo	2ad49e387ddf	气功炮-比克	accepted	legacy/translations/tbl_overrides.tsv	3138	
tbl	tbl1.pak	0x01786DFD	Healing Hit	6ca323bec0af	治疗希特	accepted	legacy/translations/tbl_overrides.tsv	3180	
tbl	tbl1.pak	0x01786F27	Powerful Head	592fd0d744f5	强力头	accepted	legacy/translations/tbl_overrides.tsv	3181	
tbl	tbl1.pak	0x0178710D	Powerful Blow	11fe117b5c6e	强力打击	accepted	legacy/translations/tbl_overrides.tsv	3182	
tbl	tbl1.pak	0x0178D343	Ultimate Might	e4b37fc0aaf6	终极大	accepted	legacy/translations/tbl_overrides.tsv	3184	
tbl	tbl1.pak	0x0178D583	Ultimate Roar	442eaaecf840	终极咆哮	accepted	legacy/translations/tbl_overrides.tsv	3185	
tbl	tbl1.pak	0x0178E2C7	Rainbow Dragon Buff	71918a5d0181	彩虹龙增益	accepted	legacy/translations/tbl_overrides.tsv	3190	
tbl	tbl1.pak	0x0178F96B	Warrior Spirit	1c43e2d60f0b	那美克战士精神	accepted	legacy/translations/tbl_overrides.tsv	3202	
tbl	tbl1.pak	0x0179076B	Namekian Awakening	3efd0784f341	那美克星人觉醒	accepted	legacy/translations/tbl_overrides.tsv	3204	
tbl	tbl1.pak	0x01790EF7	Pet Battle Fury	5d356486da2d	宠物战斗狂怒	accepted	legacy/translations/tbl_overrides.tsv	3205	
tbl	tbl1.pak	0x01791481	Drum Fury!	b46256d54d5e	鼓狂怒!	accepted	legacy/translations/tbl_overrides.tsv	3206	
tbl	tbl1.pak	0x0179689D	Ultimate Spirit Ball	990f3cfd4d91	终极精神球	accepted	legacy/translations/tbl_overrides.tsv	3211	
tbl	tbl1.pak	0x0179741D	Ultimate EP Recovery	ee94bd9b744d	终极EP恢复	accepted	legacy/translations/tbl_overrides.tsv	3213	
tbl	tbl1.pak	0x01797F4D	Ultimate Spiritual Damage Cut	944d730e6486	终极精神伤害切割	accepted	legacy/translations/tbl_overrides.tsv	3215	
tbl	tbl1.pak	0x01798BCD	Ultimate Detoxification	6db479c2e6b8	终极解毒	accepted	legacy/translations/tbl_overrides.tsv	3222	
tbl	tbl1.pak	0x0179B91B	Ultimate Special Beam Cannon	579f725e07bc	终极特殊光束炮	accepted	legacy/translations/tbl_overrides.tsv	3229	
tbl	tbl1.pak	0x017A0A87	Ultimate Energy Cannon	e6c4362d1ae4	终极气功炮	accepted	legacy/translations/tbl_overrides.tsv	3231	
tbl	tbl1.pak	0x017A22EB	Staff Slash	51e09756730e	杖斩击	accepted	legacy/translations/tbl_overrides.tsv	3232	
tbl	tbl1.pak	0x017A35CD	Ultimate Kami's Light	d30801783aec	终极天神的光	accepted	legacy/translations/tbl_overrides.tsv	3234	
tbl	tbl1.pak	*	ANNamekians of the Dragon Clan attack with/na succession of energy-based spells.	343b8ac6cb4c	ANNamekians of the 那美克龙族 attack with/na succession of energy-based spells.	accepted	legacy/translations/tbl_overrides.tsv	3235	
tbl	tbl1.pak	0x017A7E6B	Ultimate Ultra Speed Attack	11ba1613a237	终极极限速度攻击	accepted	legacy/translations/tbl_overrides.tsv	3240	
tbl	tbl1.pak	0x017A9643	Ultimate Spiritual Resistance	fb4d805ae10a	终极精神抗性	accepted	legacy/translations/tbl_overrides.tsv	3242	
tbl	tbl1.pak	0x017B29A9	Ultimate High Speed Needle	a9e7c41b6b7d	终极高级速度针	accepted	legacy/translations/tbl_overrides.tsv	3244	
tbl	tbl1.pak	0x017B5D93	Ultimate Thunder	ac3d3332bd14	终极雷霆	accepted	legacy/translations/tbl_overrides.tsv	3248	
tbl	tbl1.pak	0x017B73E7	Ultimate Sword Slash	618739c288fd	终极剑斩击	accepted	legacy/translations/tbl_overrides.tsv	3250	
tbl	tbl1.pak	0x017BACD5	Ultimate Energy Recovery	d229cd26f481	终极气功恢复	accepted	legacy/translations/tbl_overrides.tsv	3253	
tbl	tbl1.pak	0x017BF14F	Ultimate Spiritual Sensation	fddd053d24ac	终极精神感受	accepted	legacy/translations/tbl_overrides.tsv	3255	
tbl	tbl1.pak	0x017C76E1	Ultimate Recovery	83a6ddff9c15	终极恢复	accepted	legacy/translations/tbl_overrides.tsv	3258	
tbl	tbl1.pak	0x017CBB19	Ultimate Powerful Roar	198f36ef5347	终极强力咆哮	accepted	legacy/translations/tbl_overrides.tsv	3262	
tbl	tbl1.pak	0x017CE133	Ultimate Slash	c921bd1874dd	终极斩击	accepted	legacy/translations/tbl_overrides.tsv	3263	
tbl	tbl1.pak	0x017CE7E3	Ultimate Beam Cannon	32d737553042	终极光束炮	accepted	legacy/translations/tbl_overrides.tsv	3264	
tbl	tbl1.pak	0x017D41BD	Ultimate Kami's Energy	fd0887177906	终极天神的气功	accepted	legacy/translations/tbl_overrides.tsv	3267	
tbl	tbl1.pak	0x017EBC3F	Ultimate Mask Light	00e0d69bfdb1	终极面具光	accepted	legacy/translations/tbl_overrides.tsv	3273	
tbl	tbl1.pak	0x017F101F	Spirit Bomb!	7c754ecaaeeb	精神炸弹!	accepted	legacy/translations/tbl_overrides.tsv	3274	
tbl	tbl1.pak	0x017F1197	Ultra Super Saiyan	072118ef68a8	极限超级赛亚人	accepted	legacy/translations/tbl_overrides.tsv	3276	
tbl	tbl1.pak	0x01818DA5	Majin Cooking Hat	10f786ce60c6	魔人料理帽子	accepted	legacy/translations/tbl_overrides.tsv	3280	
tbl	tbl1.pak	0x01819A47	RP Weapon Box	8ce757e5b093	RP武器盒	accepted	legacy/translations/tbl_overrides.tsv	3284	
tbl	tbl1.pak	0x0181B05F	Frieza's Army Supply Box A	731eeb818f5e	弗利萨军补给盒A	accepted	legacy/translations/tbl_overrides.tsv	3286	
tbl	tbl1.pak	0x0181B099	Frieza's Army Supply Box B	2c0f2489b46c	弗利萨军补给盒B	accepted	legacy/translations/tbl_overrides.tsv	3287	
tbl	tbl1.pak	0x0181B0D3	Frieza's Army Supply Box C	efcb7688ba74	弗利萨军补给盒C	accepted	legacy/translations/tbl_overrides.tsv	3288	
tbl	tbl1.pak	0x0181C269	Devil Dragon's Egg	b2f4afd28af9	魔鬼龙的蛋	accepted	legacy/translations/tbl_overrides.tsv	3290	
tbl	tbl1.pak	0x01860FCD	Korin Soldier	c2b3b70001cf	卡林士兵	accepted	legacy/translations/tbl_overrides.tsv	3309	
tbl	tbl1.pak	0x01860FED	New Namek	8cfe9092f5b0	新那美克	accepted	legacy/translations/tbl_overrides.tsv	3310	
tbl	tbl1.pak	0x0186129F	Strongest Namek Warrior	87d0897a21aa	Strongest 那美克战士	accepted	legacy/translations/tbl_overrides.tsv	3313	
tbl	tbl1.pak	0x01861A6D	Mushroom Fuel	ddd37d07f76a	蘑菇燃料	accepted	legacy/translations/tbl_overrides.tsv	3318	
tbl	tbl1.pak	0x01861C1D	Life Energy	9a58718e5f07	生命气功	accepted	legacy/translations/tbl_overrides.tsv	3321	
tbl	tbl1.pak	0x01861C83	Rabbit Family	e02180abccf0	兔子家族	accepted	legacy/translations/tbl_overrides.tsv	3322	
tbl	tbl1.pak	0x01862135	F1 Key	d9bb0dd6463b	F1钥匙	accepted	legacy/translations/tbl_overrides.tsv	3330	
tbl	tbl1.pak	0x01862147	T Key	f56e13d4a663	T钥匙	accepted	legacy/translations/tbl_overrides.tsv	3331	
tbl	tbl1.pak	0x01862667	H Key	ab98f7490763	H钥匙	accepted	legacy/translations/tbl_overrides.tsv	3334	
tbl	tbl1.pak	0x01862B9F	Solo Battle	bbc0d18da2ae	单人战斗	accepted	legacy/translations/tbl_overrides.tsv	3339	
tbl	tbl1.pak	0x01862E5F	Normal Class	2d2beac00c7b	普通职业	accepted	legacy/translations/tbl_overrides.tsv	3340	
tbl	tbl1.pak	0x01864317	Paella Gang	2f2f3e2051c9	皮拉夫刚	accepted	legacy/translations/tbl_overrides.tsv	3372	
tbl	tbl1.pak	0x01864333	New Frieza's Army	5728ea1b2c97	新弗利萨军	accepted	legacy/translations/tbl_overrides.tsv	3373	
tbl	tbl1.pak	0x01864897	Fancy Mole Cricket	513db919ad83	华丽鼹鼠蟋蟀	accepted	legacy/translations/tbl_overrides.tsv	3374	
tbl	tbl1.pak	0x01865497	Eye of Time	10ad88e039cd	时间的眼	accepted	legacy/translations/tbl_overrides.tsv	3375	
tbl	tbl1.pak	0x018654F3	Strong Brainwashed Soldier	a293f6550750	强力被洗脑士兵	accepted	legacy/translations/tbl_overrides.tsv	3377	
tbl	tbl1.pak	0x0186552D	Robot Cell	35fd93205cf7	机器人沙鲁	accepted	legacy/translations/tbl_overrides.tsv	3378	
tbl	tbl1.pak	0x01865977	Devil Dragon Clan Genner	cf39f2fdd60b	Devil 那美克龙族 Genner	accepted	legacy/translations/tbl_overrides.tsv	3379	
tbl	tbl1.pak	0x01866E0F	Target Class	816de5697d75	目标职业	accepted	legacy/translations/tbl_overrides.tsv	3381	
tbl	tbl1.pak	0x01868387	Giant Egg	57c124537821	巨大蛋	accepted	legacy/translations/tbl_overrides.tsv	3383	
tbl	tbl1.pak	0x01868A47	U Key	04a3ca01399c	U钥匙	accepted	legacy/translations/tbl_overrides.tsv	3392	
tbl	tbl1.pak	0x0186D6BF	The Eternal Dragons's Gift for the Dragon Clan	dd094c292c52	The Eternal Dragons's Gift for the 那美克龙族	accepted	legacy/translations/tbl_overrides.tsv	3399	
tbl	tbl1.pak	0x0186D7AB	The Eternal Dragons's Gift for Martial Artists	a49fb50a2e2e	The Eternal Dragons's Gift for 武道家	accepted	legacy/translations/tbl_overrides.tsv	3400	
tbl	tbl1.pak	0x0186D897	The Eternal Dragons's Gift for Spiritualists	a707203aab7a	The Eternal Dragons's Gift for 气功师	accepted	legacy/translations/tbl_overrides.tsv	3401	
tbl	tbl1.pak	0x0186DA65	The Eternal Dragons's Gift for Wonder Majin	f84d044a6221	The Eternal Dragons's Gift for 意魔人	accepted	legacy/translations/tbl_overrides.tsv	3402	
tbl	tbl1.pak	0x0186DF17	Korin's Gauntlets	44ae03d5547f	卡林的臂甲	accepted	legacy/translations/tbl_overrides.tsv	3405	
tbl	tbl1.pak	0x0186E079	Shenron's Claws	314769fb83ed	神龙的爪	accepted	legacy/translations/tbl_overrides.tsv	3406	
tbl	tbl1.pak	0x0186E0EF	Shenron's Axe	00c14e8f56cd	神龙的斧	accepted	legacy/translations/tbl_overrides.tsv	3407	
tbl	tbl1.pak	0x0186E1EB	Shenron's Gem	d0d49ee1e97b	神龙的宝石	accepted	legacy/translations/tbl_overrides.tsv	3410	
tbl	tbl1.pak	0x0186E2B7	Shenron's Wand	30fcdf3547a1	神龙的短杖	accepted	legacy/translations/tbl_overrides.tsv	3411	
tbl	tbl1.pak	0x0186E411	Shenron's Fan	9d81c5ab8762	神龙的扇	accepted	legacy/translations/tbl_overrides.tsv	3414	
tbl	tbl1.pak	0x0186E4E5	Shenron's Trumpet	7bbfc43b2ab2	神龙的号角	accepted	legacy/translations/tbl_overrides.tsv	3415	
tbl	tbl1.pak	0x0186E55F	Shenron's Club	5e65ee44b812	神龙的棒	accepted	legacy/translations/tbl_overrides.tsv	3416	
tbl	tbl1.pak	0x0186E8C7	I want Dragon Clan clothes.	2e68433bf933	I want 那美克龙族 clothes.	accepted	legacy/translations/tbl_overrides.tsv	3421	
tbl	tbl1.pak	0x0186E981	Dragon Clan Jacket	b8d878cc26d8	那美克龙族 Jacket	accepted	legacy/translations/tbl_overrides.tsv	3422	
tbl	tbl1.pak	0x0186EAAF	I want Martial Artist clothes.	55cd064d6715	I want 武道家 clothes.	accepted	legacy/translations/tbl_overrides.tsv	3423	
tbl	tbl1.pak	0x0186EB6F	Martial Artist Jacket	d7b07c6e4a53	武道家 Jacket	accepted	legacy/translations/tbl_overrides.tsv	3424	
tbl	tbl1.pak	0x0186ECAF	I want Spiritualist clothes.	fe7ea0bf47c4	I want 气功师 clothes.	accepted	legacy/translations/tbl_overrides.tsv	3425	
tbl	tbl1.pak	0x0186ED6B	Spiritualist Jacket	08e6bc50e69e	气功师 Jacket	accepted	legacy/translations/tbl_overrides.tsv	3426	
tbl	tbl1.pak	0x0186F08F	I want Wonder Majin clothes.	24c819740b22	I want 意魔人 clothes.	accepted	legacy/translations/tbl_overrides.tsv	3427	
tbl	tbl1.pak	0x0186F14B	Wonder Majin Jacket	6970147bb13b	意魔人 Jacket	accepted	legacy/translations/tbl_overrides.tsv	3428	
tbl	tbl1.pak	0x018CAD9F	BID4 Evil Bardock	6ceb51c2115a	BID4邪恶巴达克	accepted	legacy/translations/tbl_overrides.tsv	3431	
tbl	tbl1.pak	*	Black Dragon Fan Recipe	4ed33822fa89	黑龙扇配方	accepted	legacy/translations/tbl_overrides.tsv	3435	
tbl	tbl1.pak	0x014B5F6D	Recipe Ruby Dragon Soul	3f855baa4023	红宝石龙灵魂配方	accepted	legacy/translations/tbl_overrides.tsv	3436	
tbl	tbl1.pak	0x016B1979	(Human)Shadow Sovereign Shoes Recipe	a88e8388241c	(人类)暗影暴君鞋子配方	accepted	legacy/translations/tbl_overrides.tsv	3437	
tbl	tbl1.pak	0x016B2115	Shadow Sovereign Staff Recipe	7eb1eeb9de4d	暗影暴君杖配方	accepted	legacy/translations/tbl_overrides.tsv	3442	
tbl	tbl1.pak	0x016B21D7	Shadow Sovereign Claws Recipe	8d6d1d87e35e	暗影暴君爪配方	accepted	legacy/translations/tbl_overrides.tsv	3443	
tbl	tbl1.pak	0x016B2657	Shadow Sovereign Fan Recipe	b8630f3ebace	暗影暴君扇配方	accepted	legacy/translations/tbl_overrides.tsv	3444	
tbl	tbl1.pak	*	Dark Soul Armor Recipe	96a6e74cbab8	黑暗灵魂盔甲配方	accepted	legacy/translations/tbl_overrides.tsv	3445	
tbl	tbl1.pak	0x012DA655	Black Dragon Scales Hair Dye	0bf1c71d90a5	黑龙鳞片染发剂	accepted	legacy/translations/tbl_overrides.tsv	3449	
tbl	tbl1.pak	0x0137FF5D	Black Dragon King Gear (Top)	356d23eb48c1	黑龙王装备(上衣)	accepted	legacy/translations/tbl_overrides.tsv	3450	
tbl	tbl1.pak	0x0137FFF1	Black Dragon King Gear (Pants)	a89e77a43dd9	黑龙王装备(裤子)	accepted	legacy/translations/tbl_overrides.tsv	3451	
tbl	tbl1.pak	0x01380089	Black Dragon King Gear (Shoes)	668af0a36c49	黑龙王装备(鞋子)	accepted	legacy/translations/tbl_overrides.tsv	3452	
tbl	tbl1.pak	*	Black Dragon Fan	9edcb197c43e	黑龙扇	accepted	legacy/translations/tbl_overrides.tsv	3453	
tbl	tbl1.pak	0x014A385B	Black Dragon Claws Shoes	4f2c6daa90be	黑龙爪鞋子	accepted	legacy/translations/tbl_overrides.tsv	3455	
tbl	tbl1.pak	0x014A38F3	Black Dragon Ascension Top	b2a8cbb6f26d	黑龙飞升上衣	accepted	legacy/translations/tbl_overrides.tsv	3456	
tbl	tbl1.pak	0x014A398F	Black Dragon Ascension Pants	da6096a61ed2	黑龙飞升裤子	accepted	legacy/translations/tbl_overrides.tsv	3457	
tbl	tbl1.pak	0x014B5FA1	Recipe Ice Dragon Soul	f58ccec0afcd	冰龙灵魂配方	accepted	legacy/translations/tbl_overrides.tsv	3458	
tbl	tbl1.pak	0x014B5FD3	Recipe Suglite Dragon Soul	f6cec05dcd41	舒俱来石龙灵魂配方	accepted	legacy/translations/tbl_overrides.tsv	3459	
tbl	tbl1.pak	0x014B600D	Recipe Cosmic Dragon Soul	1dd07f799332	宇宙龙灵魂配方	accepted	legacy/translations/tbl_overrides.tsv	3460	
tbl	tbl1.pak	0x014B6045	Recipe Leaf Dragon Soul	40b56b68e9a3	叶龙灵魂配方	accepted	legacy/translations/tbl_overrides.tsv	3461	
tbl	tbl1.pak	0x0150C001	Black Dragon Clothes R	471b99b3b317	黑龙服装R	accepted	legacy/translations/tbl_overrides.tsv	3462	
tbl	tbl1.pak	0x015ACE03	Manufacturing Extract 04 Recipe	f89953018997	制造萃取物04配方	accepted	legacy/translations/tbl_overrides.tsv	3463	
tbl	tbl1.pak	0x015ACE9B	Special Parts 04 Recipe	3dc3c0337ffa	特殊零件04配方	accepted	legacy/translations/tbl_overrides.tsv	3464	
tbl	tbl1.pak	0x015ACFA9	Legendary Gem 04 Recipe	0e8197b2d1e1	传说宝石04配方	accepted	legacy/translations/tbl_overrides.tsv	3465	
tbl	tbl1.pak	*	Comet Award Gauntlets Recipe	b8db679632a6	彗星奖励臂甲配方	accepted	legacy/translations/tbl_overrides.tsv	3466	
tbl	tbl1.pak	*	High Grade Gauntlets Recipe	6fd6dba4709a	高级臂甲配方	accepted	legacy/translations/tbl_overrides.tsv	3467	
tbl	tbl1.pak	*	Battle Staff Recipe	f928231dfcfb	战斗杖配方	accepted	legacy/translations/tbl_overrides.tsv	3468	
tbl	tbl1.pak	*	Strong Claws Recipe	d5ca24e445cc	强力爪配方	accepted	legacy/translations/tbl_overrides.tsv	3469	
tbl	tbl1.pak	*	Comodo Battle Axe Recipe	bd9d3728dd88	科莫多战斗斧配方	accepted	legacy/translations/tbl_overrides.tsv	3470	
tbl	tbl1.pak	*	Bao Yan Scroll Recipe	3e23e5ce0dd3	鲍岩卷轴配方	accepted	legacy/translations/tbl_overrides.tsv	3471	
tbl	tbl1.pak	*	Huang Gang Gem Recipe	d1f6561b6281	黄刚宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3472	
tbl	tbl1.pak	*	Hardcore Stick Recipe	9de73f323265	硬核棍配方	accepted	legacy/translations/tbl_overrides.tsv	3473	
tbl	tbl1.pak	*	Gangjian Sword Recipe	02041e6d234f	刚剑剑配方	accepted	legacy/translations/tbl_overrides.tsv	3474	
tbl	tbl1.pak	*	God Eye Fan Recipe	a6b71ea8a124	神眼扇配方	accepted	legacy/translations/tbl_overrides.tsv	3475	
tbl	tbl1.pak	*	Huang Gang Wand Recipe	38bb0bf5d2fc	黄刚短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3476	
tbl	tbl1.pak	*	Remembrance Trumpet Recipe	aa779f320067	纪念号角配方	accepted	legacy/translations/tbl_overrides.tsv	3477	
tbl	tbl1.pak	*	Pound Drum Recipe	9062a65d1fb6	重击鼓配方	accepted	legacy/translations/tbl_overrides.tsv	3478	
tbl	tbl1.pak	*	Armored Combat Gear (Top) H Recipe	da29ab8d9a54	装甲战斗装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3479	
tbl	tbl1.pak	*	Armored Combat Gear (Pants) H Recipe	f7773b0ead1b	装甲战斗装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3480	
tbl	tbl1.pak	*	Armored Combat Gear (Shoes) H Recipe	bcb5004c4d85	装甲战斗装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3481	
tbl	tbl1.pak	*	Armored Combat Gear (Top) N Recipe	7fa21b2b3db0	装甲战斗装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3482	
tbl	tbl1.pak	*	Armored Combat Gear (Pants) N Recipe	0ce5ef559335	装甲战斗装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3483	
tbl	tbl1.pak	*	Armored Combat Gear (Shoes) N Recipe	d3cab971a7af	装甲战斗装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3484	
tbl	tbl1.pak	*	Armored Combat Gear (Top) M Recipe	0d04e24b9414	装甲战斗装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3485	
tbl	tbl1.pak	*	Armored Combat Gear (Pants) M Recipe	1fdac886e249	装甲战斗装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3486	
tbl	tbl1.pak	*	Armored Combat Gear (Shoes) M Recipe	0747ca49da3a	装甲战斗装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3487	
tbl	tbl1.pak	0x015ADD0B	Manufacturing Extract 05 Recipe	79cbf1f01a1f	制造萃取物05配方	accepted	legacy/translations/tbl_overrides.tsv	3488	
tbl	tbl1.pak	0x015ADDA3	Special Parts 05 Recipe	2c1fa82a3ff3	特殊零件05配方	accepted	legacy/translations/tbl_overrides.tsv	3489	
tbl	tbl1.pak	0x015ADEB1	Legendary Gem 05 Recipe	5ca997749e78	传说宝石05配方	accepted	legacy/translations/tbl_overrides.tsv	3490	
tbl	tbl1.pak	*	Prestige Dragon Gauntlets Recipe	3448ca4b78c2	威望龙臂甲配方	accepted	legacy/translations/tbl_overrides.tsv	3491	
tbl	tbl1.pak	*	Dragon Claws Recipe	f2705dd075da	龙爪配方	accepted	legacy/translations/tbl_overrides.tsv	3492	
tbl	tbl1.pak	*	Strong Battle Axe Recipe	ac7f22b753ba	强力战斗斧配方	accepted	legacy/translations/tbl_overrides.tsv	3493	
tbl	tbl1.pak	*	Purple Stone Gem Recipe	dc0c8ddc9e20	紫色石宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3494	
tbl	tbl1.pak	*	Magic Blade Recipe	30765d929b88	魔法刃配方	accepted	legacy/translations/tbl_overrides.tsv	3495	
tbl	tbl1.pak	*	Sapphire Wand Recipe	5bbd2954cf8f	蓝宝石短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3496	
tbl	tbl1.pak	*	Meteor Trumpet Recipe	27c4701f53b1	流星号角配方	accepted	legacy/translations/tbl_overrides.tsv	3497	
tbl	tbl1.pak	*	Red Hot Chili Corn Recipe	ed6b6c1006e2	红色火辣辣椒玉米配方	accepted	legacy/translations/tbl_overrides.tsv	3498	
tbl	tbl1.pak	*	Enraged Mask Recipe	d950f83c1af9	狂怒面具配方	accepted	legacy/translations/tbl_overrides.tsv	3499	
tbl	tbl1.pak	*	Combat Force Gear (Top) H Recipe	028a9e522a85	战斗力量装备(上衣)H配方	accepted	legacy/translations/tbl_overrides.tsv	3500	
tbl	tbl1.pak	*	Combat Force Gear (Pants) H Recipe	1e0d6eef47a6	战斗力量装备(裤子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3501	
tbl	tbl1.pak	*	Combat Force Gear (Shoes) H Recipe	d53841266681	战斗力量装备(鞋子)H配方	accepted	legacy/translations/tbl_overrides.tsv	3502	
tbl	tbl1.pak	*	Combat Force Gear (Top) N Recipe	da44d2179ab3	战斗力量装备(上衣)N配方	accepted	legacy/translations/tbl_overrides.tsv	3503	
tbl	tbl1.pak	*	Combat Force Gear (Pants) N Recipe	0bc8123c01f9	战斗力量装备(裤子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3504	
tbl	tbl1.pak	*	Combat Force Gear (Shoes) N Recipe	f8abc12250f8	战斗力量装备(鞋子)N配方	accepted	legacy/translations/tbl_overrides.tsv	3505	
tbl	tbl1.pak	*	Combat Force Gear (Top) M Recipe	77ed477368d2	战斗力量装备(上衣)M配方	accepted	legacy/translations/tbl_overrides.tsv	3506	
tbl	tbl1.pak	*	Combat Force Gear (Pants) M Recipe	16c472b5e239	战斗力量装备(裤子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3507	
tbl	tbl1.pak	*	Combat Force Gear (Shoes) M Recipe	2dbf1242adcf	战斗力量装备(鞋子)M配方	accepted	legacy/translations/tbl_overrides.tsv	3508	
tbl	tbl1.pak	0x015AEBEB	Manufacturing Extract 06 Recipe	b10fd1446a16	制造萃取物06配方	accepted	legacy/translations/tbl_overrides.tsv	3509	
tbl	tbl1.pak	0x015AEC83	Special Parts 06 Recipe	0798bc436ac4	特殊零件06配方	accepted	legacy/translations/tbl_overrides.tsv	3510	
tbl	tbl1.pak	0x015AED91	Legendary Gem 06 Recipe	d958d62ad1ad	传说宝石06配方	accepted	legacy/translations/tbl_overrides.tsv	3511	
tbl	tbl1.pak	*	Energy Ejection Gloves Recipe	868f6037ea8a	气功喷射手套配方	accepted	legacy/translations/tbl_overrides.tsv	3512	
tbl	tbl1.pak	*	Blast Gauntlets Recipe	11e2ae09626b	爆破臂甲配方	accepted	legacy/translations/tbl_overrides.tsv	3513	
tbl	tbl1.pak	*	Light Staff Recipe	19539c11ee8b	光杖配方	accepted	legacy/translations/tbl_overrides.tsv	3514	
tbl	tbl1.pak	*	Nimbus Claws Recipe	6dd8b8e0804b	筋斗云爪配方	accepted	legacy/translations/tbl_overrides.tsv	3515	
tbl	tbl1.pak	*	Light Cut Axe Recipe	7b3f321b2271	光切割斧配方	accepted	legacy/translations/tbl_overrides.tsv	3516	
tbl	tbl1.pak	*	Green Stone Gem Recipe	66b1e081b806	绿色石宝石配方	accepted	legacy/translations/tbl_overrides.tsv	3519	
tbl	tbl1.pak	*	Dragon Stick Recipe	f261e2c44401	龙棍配方	accepted	legacy/translations/tbl_overrides.tsv	3520	
tbl	tbl1.pak	*	Dragon Sword Recipe	3d1d06525782	龙剑配方	accepted	legacy/translations/tbl_overrides.tsv	3521	
tbl	tbl1.pak	*	Wheel of Light Fan Recipe	aebdb54a8ee6	光扇的轮配方	accepted	legacy/translations/tbl_overrides.tsv	3522	
tbl	tbl1.pak	*	Dragon Court Wand Recipe	d888cee686be	龙宫短杖配方	accepted	legacy/translations/tbl_overrides.tsv	3523	
tbl	tbl1.pak	*	Smoked Fish Recipe	a8d057cfbf6c	烟熏鱼配方	accepted	legacy/translations/tbl_overrides.tsv	3526	
tbl	tbl1.pak	*	Frame Drum Recipe	f2bc97c8c140	框架鼓配方	accepted	legacy/translations/tbl_overrides.tsv	3527	
